name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.apache.lucene.index.FreqProxFieldMergeState,4,1,1,3,3,0,12,0,56.0,3.0,9,2,0,10.0,2,10.0,10.0,2,0,1,1,17.0,16.0,8.5,9.0,8.0,4.5,8.0,8.0,4.0,11.7143,2.42017,0
org.apache.lucene.store.instantiated.InstantiatedTermDocumentInformation,9,1,9,0,45,0,9,0,33.0,10.0,18,6,0,0.0,6,10.0,10.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,29.8571,0,0
org.apache.lucene.analysis.WhitespaceAnalyzer,74,2,71,3,3,0,0,0,12.0,3.0,15,0,0,0.0,3,8.0,3.0,5,0,0,3,32.0,13.0,6.4,58.0,51.0,11.6,-26.0,11.0,-5.2,349.857,193.83,0
org.apache.lucene.search.SpanQueryFilter,7,3,1,6,21,0,1,0,40.0,7.0,22,0,0,0.0,7,24.0,10.0,3,0,0,3,5.0,4.0,1.66667,6.0,4.0,2.0,-1.0,0.0,-0.333333,64.0,22.7429,0
org.apache.lucene.store.instantiated.FieldSettings,6,1,3,3,6,0,1,0,55.0,4.0,9,1,0,0.0,0,13.0,16.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,14.5714,0,1
org.apache.lucene.index.MultipleTermPositions,6,2,1,5,66,0,4,0,74.0,12.0,20,4,0,0.0,12,49.0,22.0,12,1,0,6,223.0,160.0,18.5833,318.0,199.0,26.5,-95.0,18.0,-7.91667,324.857,161.475,0
org.apache.lucene.analysis.compound.HyphenationCompoundWordTokenFilter,5,4,1,4,3,0,1,10,81.0,3.0,24,1,0,0.0,2,24.0,18.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
org.apache.lucene.demo.html.HTMLParserTokenManager,4,1,1,3,1275,0,18,39,1504.0,51.0,9,2,45,7.0,5,238.0,408.0,4,1,0,4,618.0,431.0,154.5,343.0,176.0,85.75,275.0,255.0,68.75,264.857,23.4621,0
org.apache.lucene.benchmark.byTask.utils.FileUtils,2,1,1,1,0,0,0,0,18.0,1.0,9,0,0,0.0,1,7.0,8.0,2,0,0,2,55.0,54.0,27.5,55.0,54.0,27.5,0.0,0.0,0.0,90.5714,11.0805,0
org.apache.lucene.index.DocFieldConsumersPerField,2,2,1,1,3,0,3,0,16.0,3.0,11,0,0,3.0,3,6.0,3.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.search.BooleanScorer2,10,3,1,9,105,0,8,0,147.0,15.0,17,8,8,0.0,7,72.0,36.0,11,2,0,7,212.0,99.0,19.2727,132.0,77.0,12.0,80.0,23.0,7.27273,193.286,67.0849,0
org.apache.lucene.benchmark.byTask.tasks.SearchTravRetTask,0,4,0,0,1,0,0,3,6.0,2.0,64,0,0,0.0,2,2.0,2.0,6,1,0,3,54.0,41.0,9.0,63.0,41.0,10.5,-9.0,4.0,-1.5,90.5714,10.6905,0
org.apache.lucene.index.NormsWriter,5,2,0,5,21,0,2,0,125.0,7.0,14,2,0,0.0,3,37.0,23.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.benchmark.byTask.stats.Report,7,1,7,0,10,0,4,0,18.0,5.0,9,4,0,0.0,5,5.0,5.0,3,0,0,2,65.0,63.0,21.6667,65.0,63.0,21.6667,0.0,0.0,0.0,90.5714,11.0857,0
com.sleepycat.db.DbHandleExtractor,0,1,0,0,3,0,0,0,8.0,3.0,9,0,1,0.0,2,3.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,194.143,0,0
org.apache.lucene.index.DirectoryIndexReader,17,2,4,14,190,2,10,2,295.0,20.0,58,7,0,0.0,9,101.0,54.0,10,0,1,3,232.0,65.0,23.2,23.0,10.0,2.3,209.0,62.0,20.9,54.8571,26.8972,1
org.apache.lucene.search.function.FloatFieldSource,4,3,0,4,10,0,1,0,39.0,5.0,31,1,0,0.0,5,13.0,8.0,3,0,0,2,3.0,1.0,1.0,4.0,2.0,1.33333,-1.0,0.0,-0.333333,70.1429,31.3333,0
org.apache.lucene.search.Hit,6,1,2,4,28,0,4,0,39.0,8.0,18,4,1,0.0,6,23.0,10.0,10,1,0,6,43.0,13.0,4.3,36.0,9.0,3.6,7.0,7.0,0.7,180.143,43.7076,0
org.apache.lucene.index.ByteSliceReader,7,2,5,2,55,0,8,0,96.0,11.0,33,0,0,8.0,10,23.0,17.0,2,0,1,1,11.0,10.0,5.5,4.0,3.0,2.0,7.0,7.0,3.5,30.0,16.6234,0
org.apache.lucene.analysis.fr.ElisionFilter,2,3,0,2,3,0,2,1,40.0,3.0,16,2,0,0.0,3,23.0,10.0,4,1,0,3,34.0,28.0,8.5,24.0,17.0,6.0,10.0,11.0,2.5,66.7143,51.0588,0
org.apache.lucene.benchmark.quality.QualityQuery,7,1,6,1,10,0,2,0,25.0,5.0,9,2,0,0.0,5,10.0,5.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0,0
org.apache.lucene.search.DuplicateFilter,11,2,2,9,78,0,7,0,143.0,13.0,21,0,2,3.0,11,58.0,36.0,4,0,0,3,12.0,7.0,3.0,9.0,6.0,2.25,3.0,2.0,0.75,53.1429,27.3333,0
org.apache.lucene.index.TermVectorAccessor,8,1,1,7,3,0,4,0,66.0,3.0,9,4,1,0.0,2,40.0,12.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.28571,0,0
org.apache.lucene.index.IndexWriter,91,1,66,28,7875,4,59,0,2630.0,126.0,9,45,47,3.0,55,908.0,484.0,166,35,1,14,8602.0,1221.0,51.8193,4215.0,499.0,25.3916,4387.0,722.0,26.4277,368.143,296.037,1
org.apache.lucene.demo.IndexFiles,5,1,0,5,3,0,1,0,60.0,3.0,9,0,1,0.0,1,34.0,11.0,9,1,0,7,83.0,39.0,9.22222,81.0,61.0,9.0,2.0,8.0,0.222222,349.571,134.069,0
org.apache.lucene.search.highlight.DefaultEncoder,0,1,0,0,1,0,0,0,5.0,2.0,10,0,0,0.0,2,2.0,2.0,2,0,0,2,1.0,1,0.5,2.0,1.0,1.0,-1.0,0,-0.5,191.429,0,0
org.apache.lucene.analysis.ISOLatin1AccentFilter,4,3,2,2,3,0,2,1,216.0,3.0,16,2,0,0.0,3,8.0,44.0,5,1,0,2,175.0,170.0,35.0,178.0,170.0,35.6,-3.0,0.0,-0.6,183.286,0.0604082,0
org.apache.lucene.search.highlight.WeightedSpanTermExtractor,27,1,1,26,55,0,5,0,269.0,11.0,9,5,6,0.0,5,144.0,56.0,5,0,0,3,467.0,460.0,93.4,440.0,433.0,88.0,27.0,27.0,5.4,23.1429,3.83695,0
org.apache.lucene.util.OpenBitSetDISI,4,3,2,2,10,0,0,2,29.0,5.0,71,0,0,0.0,5,27.0,14.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,19.7143,0,0
org.apache.lucene.queryParser.surround.parser.ParseException,5,1,2,3,3,0,5,0,87.0,3.0,27,0,0,3.0,2,23.0,24.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,170.143,0,0
org.apache.lucene.analysis.shingle.ShingleMatrixFilter,10,2,1,9,136,0,17,0,276.0,17.0,13,14,2,3.0,15,118.0,58.0,5,2,0,2,83.0,58.0,16.6,68.0,50.0,13.6,15.0,8.0,3.0,14.0,9.07401,0
org.apache.regexp.RegexpTunnel,2,1,1,1,0,0,0,0,4.0,1.0,9,0,0,0.0,1,2.0,1.0,3,0,1,2,24.0,17.0,8.0,6.0,5.0,2.0,18.0,17.0,6.0,145.0,17.3571,0
org.apache.lucene.index.memory.SynonymMap,9,1,1,8,36,0,3,0,270.0,9.0,9,3,5,0.0,3,100.0,59.0,7,0,0,3,328.0,313.0,46.8571,324.0,313.0,46.2857,4.0,4.0,0.571429,148.571,27.6943,0
org.apache.lucene.search.spell.SuggestWordQueue,3,2,1,2,1,0,0,1,9.0,2.0,19,0,0,0.0,0,4.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,205.143,0,0
org.apache.lucene.xmlparser.builders.TermQueryBuilder,4,1,1,3,1,0,0,0,10.0,2.0,10,0,0,0.0,2,8.0,1.0,4,0,0,2,25.0,16.0,6.25,21.0,13.0,5.25,4.0,12.0,1.0,136.571,36.12,0
org.apache.lucene.benchmark.utils.ExtractWikipedia,11,1,0,11,15,0,4,0,103.0,6.0,9,1,1,1.0,5,49.0,20.0,5,0,0,2,92.0,88.0,18.4,150.0,145.0,30.0,-58.0,0,-11.6,66.4286,29.7003,0
org.tartarus.snowball.ext.ItalianStemmer,1,2,0,1,66,0,14,6,924.0,12.0,35,14,11,0.0,1,102.0,164.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.analysis.query.QueryAutoStopWordAnalyzer,7,2,1,6,6,0,3,0,43.0,4.0,15,0,0,2.0,4,33.0,11.0,2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,34.8571,13.8571,0
org.tartarus.snowball.ext.SwedishStemmer,1,2,0,1,15,0,7,6,265.0,6.0,35,7,5,0.0,1,23.0,41.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.ant.IndexTask,16,1,1,15,66,0,10,0,199.0,12.0,0,10,1,0.0,11,69.0,29.0,1,1,0,1,1,1,1.0,1,1,1.0,0,0,0.0,191.571,0,0
org.apache.lucene.index.SegmentInfos,29,1,19,11,528,0,19,0,306.0,33.0,0,8,2,2.0,27,107.0,53.0,35,5,0,9,1117.0,483.0,31.9143,375.0,62.0,10.7143,742.0,445.0,21.2,368.143,275.335,1
org.apache.lucene.search.ParallelMultiSearcher,4,4,2,2,6,0,2,0,24.0,4.0,50,2,0,0.0,4,9.0,4.0,11,0,0,5,297.0,249.0,27.0,254.0,170.0,23.0909,43.0,79.0,3.90909,246.143,15.5748,1
org.apache.lucene.benchmark.byTask.tasks.CloseReaderTask,3,2,0,3,1,0,0,2,11.0,2.0,39,0,0,0.0,2,6.0,3.0,3,0,0,2,46.0,43.0,15.3333,46.0,43.0,15.3333,0.0,0.0,0.0,90.5714,10.9658,0
org.apache.lucene.index.SegmentTermDocs,8,1,3,5,55,3,16,0,128.0,11.0,16,7,1,2.0,6,39.0,37.0,20,5,0,8,301.0,77.0,15.05,241.0,80.0,12.05,60.0,67.0,3.0,368.143,198.82,0
org.apache.lucene.queryParser.MultiFieldQueryParser,9,2,4,5,28,0,2,56,73.0,8.0,68,0,1,0.0,2,41.0,24.0,29,5,0,8,702.0,192.0,24.2069,556.0,202.0,19.1724,146.0,105.0,5.03448,345.714,176.561,0
org.apache.lucene.benchmark.AbstractBenchmarker,2,1,1,1,0,1,0,0,25.0,1.0,10,0,0,0.0,1,7.0,8.0,3,0,0,2,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,99.0,19.5714,0
org.apache.lucene.queryParser.precedence.FastCharStream,3,1,1,2,91,0,6,0,75.0,14.0,21,0,1,6.0,13,24.0,19.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0,0
org.apache.lucene.search.MultiTermQuery,24,2,13,12,45,5,2,0,76.0,10.0,39,0,0,0.0,8,44.0,20.0,18,2,0,7,99.0,30.0,5.5,162.0,56.0,9.0,-63.0,15.0,-3.5,368.143,109.758,0
org.apache.lucene.store.instantiated.InstantiatedIndexWriter,27,1,3,25,153,0,10,0,469.0,18.0,9,10,0,0.0,17,277.0,50.0,4,0,0,3,92.0,80.0,23.0,90.0,79.0,22.5,2.0,1.0,0.5,29.8571,16.0932,1
org.apache.lucene.search.BooleanClause,18,1,16,3,45,0,2,0,37.0,10.0,18,2,0,0.0,10,17.0,14.0,19,4,0,8,234.0,102.0,12.3158,194.0,62.0,10.2105,40.0,94.0,2.10526,368.143,159.803,0
org.apache.lucene.search.QueryFilter,2,3,0,2,3,0,0,2,9.0,3.0,27,0,0,0.0,3,6.0,3.0,10,2,0,5,100.0,27.0,10.0,162.0,51.0,16.2,-62.0,9.0,-6.2,322.286,95.0971,0
org.apache.lucene.analysis.Tokenizer,9,2,8,1,3,10,1,0,9.0,3.0,13,0,0,0.0,2,4.0,3.0,9,0,0,6,47.0,13.0,5.22222,62.0,51.0,6.88889,-15.0,9.0,-1.66667,368.143,206.584,0
org.apache.lucene.store.RAMFile,4,1,4,0,45,1,6,0,41.0,10.0,18,3,0,3.0,0,15.0,11.0,7,1,0,5,101.0,55.0,14.4286,66.0,51.0,9.42857,35.0,52.0,5.0,246.857,137.301,0
org.apache.lucene.benchmark.byTask.feeds.ReutersDocMaker,9,2,1,8,10,1,5,11,68.0,5.0,33,5,0,0.0,3,42.0,11.0,11,3,0,3,203.0,121.0,18.4545,224.0,121.0,20.3636,-21.0,11.0,-1.90909,90.5714,12.6594,0
org.apache.lucene.search.spell.SpellChecker,16,1,3,13,105,0,7,0,176.0,15.0,9,5,6,1.0,9,74.0,48.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,205.143,0,0
org.apache.lucene.benchmark.stats.TimeData,5,1,2,3,36,0,6,0,42.0,9.0,9,1,0,5.0,8,20.0,11.0,3,0,0,2,103.0,102.0,34.3333,104.0,102.0,34.6667,-1.0,0.0,-0.333333,99.0,19.5229,0
org.apache.lucene.search.payloads.PayloadSpanUtil,15,1,1,14,6,0,1,0,117.0,4.0,9,1,2,0.0,2,52.0,27.0,2,1,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,2.14286,0
org.apache.lucene.search.spans.SpanQueue,2,2,0,2,1,0,0,1,16.0,2.0,19,0,0,0.0,1,8.0,4.0,3,1,0,2,3,1,1.0,3,1,1.0,0,0,0.0,244.714,0.619048,0
org.apache.lucene.index.memory.MemoryIndex,11,1,4,9,45,0,8,0,226.0,10.0,18,8,4,0.0,6,84.0,33.0,36,2,0,9,1239.0,886.0,34.4167,1043.0,886.0,28.9722,196.0,78.0,5.44444,179.286,65.7761,1
org.apache.lucene.store.instantiated.InstantiatedDocument,7,1,6,1,21,0,4,0,21.0,7.0,18,4,0,0.0,6,8.0,7.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,29.8571,0,0
org.apache.lucene.search.Sort,5,1,3,2,6,0,3,0,20.0,4.0,18,0,0,1.0,4,10.0,6.0,16,1,0,7,331.0,145.0,20.6875,216.0,102.0,13.5,115.0,65.0,7.1875,242.143,20.4074,1
org.apache.lucene.index.Payload,14,1,9,5,55,0,3,0,76.0,11.0,27,0,0,0.0,11,21.0,23.0,6,0,0,2,397.0,167.0,66.1667,312.0,163.0,52.0,85.0,42.0,14.1667,81.8571,62.0507,0
org.apache.lucene.benchmark.byTask.tasks.SearchTravTask,3,3,0,3,36,3,1,2,28.0,9.0,55,0,0,0.0,9,13.0,9.0,6,1,0,3,87.0,57.0,14.5,61.0,57.0,10.1667,26.0,21.0,4.33333,90.5714,10.5747,0
org.apache.lucene.analysis.compound.hyphenation.TernaryTree,6,1,1,5,153,1,9,0,267.0,18.0,27,0,3,0.0,12,73.0,44.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
org.apache.lucene.analysis.ru.RussianAnalyzer,6,2,1,5,3,0,32,0,26.0,3.0,15,32,1,0.0,2,12.0,5.0,9,0,0,4,9,1,1.0,9,1,1.0,0,0,0.0,316.286,52.4127,0
org.apache.lucene.analysis.LowerCaseTokenizer,9,5,8,1,1,0,0,1,6.0,2.0,23,0,0,0.0,1,3.0,2.0,6,2,0,4,38.0,13.0,6.33333,111.0,51.0,18.5,-73.0,1.0,-12.1667,368.143,99.1805,0
org.apache.lucene.search.highlight.QueryTermExtractor,8,1,0,8,6,0,0,0,61.0,4.0,9,0,3,0.0,1,27.0,14.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,234.714,0,0
org.tartarus.snowball.ext.HungarianStemmer,1,2,0,1,120,0,14,6,907.0,16.0,35,14,15,0.0,1,138.0,171.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.search.highlight.SimpleHTMLEncoder,3,1,1,2,3,0,0,0,49.0,3.0,10,0,0,0.0,3,17.0,11.0,3,1,0,2,9.0,8.0,3.0,3.0,1.0,1.0,6.0,7.0,2.0,191.429,26.9206,0
org.apache.lucene.search.PrefixQuery,13,3,6,7,10,0,1,2,25.0,5.0,49,1,0,0.0,4,19.0,7.0,18,2,0,7,79.0,25.0,4.38889,140.0,51.0,7.77778,-61.0,13.0,-3.38889,368.143,137.796,0
org.apache.lucene.analysis.standard.StandardAnalyzer,12,2,6,6,36,0,6,0,48.0,9.0,15,4,0,0.0,9,24.0,10.0,22,3,0,9,320.0,100.0,14.5455,151.0,51.0,6.86364,169.0,98.0,7.68182,368.143,239.629,0
org.apache.lucene.document.FieldSelectorResult,1,1,1,0,3,0,8,0,16.0,3.0,18,1,1,0.0,2,5.0,7.0,8,1,0,4,167.0,96.0,20.875,115.0,96.0,14.375,52.0,32.0,6.5,121.571,66.6801,0
org.apache.lucene.search.TopFieldDocs,1,2,1,0,0,0,1,2,4.0,1.0,21,0,0,1.0,0,1.0,1.0,6,0,0,3,13.0,6.0,2.16667,12.0,5.0,2.0,1.0,1.0,0.166667,242.143,117.78,0
org.apache.lucene.index.BufferedDeletes,4,1,1,3,6,0,4,0,71.0,4.0,9,0,0,4.0,0,47.0,15.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,30.0,0,0
org.apache.lucene.index.IntBlockPool,4,1,2,2,3,0,7,0,29.0,3.0,9,1,0,6.0,3,6.0,6.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.ar.ArabicLetterTokenizer,5,5,3,2,1,0,0,1,6.0,2.0,23,0,0,0.0,1,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.search.SampleComparable,5,1,1,4,6,0,2,0,86.0,4.0,18,0,0,2.0,4,12.0,5.0,2,0,0,2,2,1,1.0,2,1,1.0,0,0,0.0,200.429,33.6429,0
org.apache.lucene.search.Searcher,38,2,38,1,55,3,1,0,16.0,11.0,26,1,0,0.0,10,13.0,5.0,24,2,0,8,256.0,68.0,10.6667,133.0,51.0,5.54167,123.0,67.0,5.125,368.143,159.17,0
org.apache.lucene.index.InvertedDocEndConsumerPerThread,2,1,2,0,6,1,0,0,0.0,4.0,9,0,0,0.0,0,4.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.LengthFilter,3,3,1,2,1,0,2,1,19.0,2.0,16,0,0,2.0,2,4.0,5.0,2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,240.143,0.642857,0
org.apache.lucene.search.PhraseQueue,2,2,1,1,1,0,0,1,16.0,2.0,19,0,0,0.0,0,3.0,4.0,4,1,0,4,26.0,13.0,6.5,58.0,51.0,14.5,-32.0,5.0,-8.0,368.143,195.225,0
org.apache.lucene.index.GCJTermDocs,1,2,1,0,1,0,0,9,3.0,2.0,26,0,0,0.0,2,2.0,1.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,211.0,95.2653,0
org.apache.lucene.search.regex.JakartaRegexpCapabilities,4,1,1,3,15,0,1,0,23.0,6.0,12,1,0,0.0,6,14.0,12.0,4,0,1,2,43.0,21.0,10.75,6.0,5.0,1.5,37.0,21.0,9.25,145.0,10.4851,0
org.apache.lucene.xmlparser.DOMUtils,29,1,20,9,91,0,0,0,166.0,14.0,9,0,1,0.0,13,71.0,39.0,6,2,0,2,86.0,59.0,14.3333,8.0,3.0,1.33333,78.0,59.0,13.0,136.571,15.794,0
org.apache.lucene.util.cache.SimpleMapCache,1,2,1,1,21,2,1,0,21.0,7.0,15,0,0,1.0,6,12.0,7.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,19.7143,0,0
org.apache.lucene.analysis.de.GermanAnalyzer,4,2,0,4,3,0,3,0,14.0,3.0,15,2,0,0.0,3,10.0,3.0,4,0,0,1,4,1,1.0,4,1,1.0,0,0,0.0,216.286,5.96429,0
org.apache.lucene.xmlparser.FilterBuilderFactory,6,1,4,2,6,0,1,0,14.0,4.0,10,0,0,1.0,4,11.0,4.0,4,1,0,2,22.0,16.0,5.5,6.0,3.0,1.5,16.0,15.0,4.0,136.571,49.0195,0
org.apache.lucene.benchmark.byTask.tasks.RepSumByNameRoundTask,6,3,0,6,3,0,0,12,40.0,3.0,46,0,0,0.0,2,28.0,6.0,3,0,0,2,82.0,43.0,27.3333,46.0,43.0,15.3333,36.0,36.0,12.0,90.5714,10.3537,0
org.apache.lucene.benchmark.byTask.tasks.RepSumByPrefRoundTask,7,4,0,7,3,0,0,13,40.0,3.0,51,0,0,0.0,2,31.0,7.0,3,0,0,2,79.0,43.0,26.3333,46.0,43.0,15.3333,33.0,33.0,11.0,90.5714,10.3834,0
org.apache.lucene.index.DefaultSkipListWriter,6,2,4,2,15,0,11,0,79.0,6.0,15,11,0,0.0,0,18.0,10.0,3,0,0,2,129.0,124.0,43.0,127.0,124.0,42.3333,2.0,2.0,0.666667,70.8571,50.6622,0
org.apache.lucene.index.SegmentMergeQueue,5,2,2,3,3,0,0,1,16.0,3.0,19,0,0,0.0,0,8.0,5.0,3,0,0,3,20.0,13.0,6.66667,57.0,51.0,19.0,-37.0,1.0,-12.3333,368.143,166.193,0
org.apache.lucene.search.highlight.WeightedSpanTerm,4,2,4,0,15,0,2,2,33.0,6.0,14,1,0,1.0,6,10.0,9.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,23.1429,0,0
org.apache.lucene.index.TermsHash,8,2,2,7,45,0,10,1,166.0,10.0,15,4,0,6.0,5,52.0,29.0,3,1,1,1,11.0,10.0,3.66667,22.0,19.0,7.33333,-11.0,0,-3.66667,11.7143,2.46753,0
org.apache.lucene.benchmark.byTask.feeds.SortableSimpleDocMaker,5,3,0,5,3,0,1,12,16.0,3.0,36,1,1,0.0,1,14.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,4.14286,0,0
org.apache.lucene.analysis.KeywordAnalyzer,6,2,4,2,3,0,0,0,12.0,3.0,15,0,0,0.0,3,8.0,3.0,5,1,0,2,4.0,2.0,0.8,23.0,20.0,4.6,-19.0,1.0,-3.8,191.143,7.82143,0
org.apache.lucene.xmlparser.builders.CachedFilterBuilder,9,1,1,8,1,0,4,0,47.0,2.0,10,4,0,0.0,2,12.0,6.0,5,1,0,3,27.0,16.0,5.4,21.0,15.0,4.2,6.0,15.0,1.2,91.7143,24.3598,0
org.apache.lucene.search.highlight.TextFragment,4,1,3,1,21,0,5,0,24.0,7.0,9,0,0,5.0,6,9.0,7.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,234.714,0,0
org.apache.lucene.benchmark.byTask.stats.TaskStats,14,1,9,5,91,0,10,0,69.0,14.0,18,10,0,0.0,12,34.0,17.0,3,0,0,2,193.0,190.0,64.3333,193.0,190.0,64.3333,0.0,0.0,0.0,90.5714,11.2095,0
org.apache.lucene.search.ScoreDoc,1,1,1,0,0,1,2,0,4.0,1.0,18,0,0,2.0,1,1.0,1.0,5,1,0,3,35.0,14.0,7.0,64.0,51.0,12.8,-29.0,8.0,-5.8,368.143,113.457,0
org.apache.lucene.search.ReqExclScorer,4,3,1,3,21,0,3,0,79.0,7.0,17,3,1,0.0,6,28.0,24.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,193.286,80.0816,0
org.apache.lucene.queryParser.precedence.Token,2,1,2,0,3,0,8,0,9.0,3.0,9,0,0,8.0,3,4.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0,0
org.apache.lucene.index.TermInfosWriter,10,1,2,8,21,0,19,0,114.0,7.0,9,11,5,5.0,0,35.0,26.0,16,0,0,8,272.0,78.0,17.0,203.0,61.0,12.6875,69.0,47.0,4.3125,368.143,258.475,0
org.apache.lucene.search.function.ReverseOrdFieldSource,4,2,1,3,10,0,2,0,44.0,5.0,23,1,0,1.0,5,10.0,6.0,3,0,0,2,3.0,1.0,1.0,4.0,2.0,1.33333,-1.0,0.0,-0.333333,70.1429,31.3333,0
org.apache.lucene.benchmark.byTask.tasks.CreateIndexTask,8,2,2,6,3,0,0,2,66.0,3.0,39,0,0,0.0,3,41.0,6.0,12,5,0,3,164.0,62.0,13.6667,117.0,56.0,9.75,47.0,39.0,3.91667,90.5714,34.939,0
org.apache.lucene.search.highlight.NullFragmenter,4,1,4,0,3,0,0,0,5.0,3.0,11,0,0,0.0,3,3.0,2.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,151.571,44.3265,0
org.apache.lucene.benchmark.byTask.tasks.ClearStatsTask,3,2,0,3,3,0,0,2,10.0,3.0,39,0,0,0.0,2,6.0,3.0,3,0,0,2,45.0,43.0,15.0,45.0,43.0,15.0,0.0,0.0,0.0,90.5714,10.9968,0
org.apache.lucene.queryParser.QueryParserTokenManager,3,1,1,2,496,0,19,38,1040.0,32.0,9,2,26,7.0,5,184.0,334.0,15,2,0,8,1045.0,154.0,69.6667,900.0,181.0,60.0,145.0,59.0,9.66667,264.857,177.82,0
org.apache.lucene.analysis.ru.RussianCharsets,2,1,1,1,0,0,3,0,41.0,1.0,9,0,0,3.0,1,2.0,16.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0,0
org.apache.lucene.search.highlight.WeightedTerm,4,1,4,0,10,1,2,0,16.0,5.0,9,0,0,2.0,5,5.0,5.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,234.714,0,0
org.apache.lucene.queryParser.QueryParser,73,1,46,27,2628,5,42,38,1009.0,73.0,9,24,14,16.0,42,345.0,290.0,57,11,0,12,1332.0,116.0,23.3684,605.0,123.0,10.614,727.0,93.0,12.7544,264.857,142.483,1
org.apache.lucene.store.RAMOutputStream,12,2,9,3,78,1,7,0,98.0,13.0,24,6,2,0.0,10,34.0,24.0,16,4,1,5,146.0,77.0,9.125,133.0,51.0,8.3125,13.0,46.0,0.8125,246.857,143.408,0
org.apache.lucene.store.RAMInputStream,5,2,3,2,28,1,8,0,68.0,8.0,42,7,1,0.0,6,16.0,20.0,11,1,0,5,124.0,68.0,11.2727,103.0,51.0,9.36364,21.0,46.0,1.90909,246.857,145.357,0
org.apache.lucene.search.PhrasePositions,5,1,3,2,10,0,7,0,35.0,5.0,9,0,0,7.0,0,14.0,8.0,6,1,0,5,46.0,15.0,7.66667,61.0,51.0,10.1667,-15.0,12.0,-2.5,368.143,178.556,0
org.apache.lucene.analysis.miscellaneous.PrefixAndSuffixAwareTokenFilter,6,2,4,2,15,0,1,0,32.0,6.0,13,1,0,0.0,6,18.0,6.0,2,0,0,2,4.0,3.0,2.0,3.0,2.0,1.5,1.0,1.0,0.5,14.0,5.25,0
