name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.eclipse.jdt.internal.core.search.matching.PatternLocator,27,1,15,24,300,11,29,39,580.0,25.0,8,0,0,1.0,9,157.0,209.0,92,6,0,9,1830.0,206.0,19.8913,982.0,146.0,10.6739,848.0,205.0,9.21739,248.571,85.3527,1
org.eclipse.jdt.internal.codeassist.impl.Engine,12,1,2,10,36,2,13,0,230.0,9.0,9,0,1,12.0,6,45.0,59.0,75,7,0,7,2054.0,181.0,27.3867,1763.0,181.0,23.5067,291.0,112.0,3.88,367.0,72.6069,1
org.eclipse.jdt.internal.core.SingleTypeRequestor,0,1,0,0,45,0,1,0,27.0,10.0,15,0,0,0.0,9,10.0,9.0,15,4,0,3,163.0,79.0,10.8667,161.0,79.0,10.7333,2.0,8.0,0.133333,367.0,47.2287,0
org.eclipse.jdt.core.dom.ASTConverter,55,1,2,53,2080,0,12,0,1947.0,65.0,8,1,5,3.0,10,680.0,470.0,318,166,0,10,17380.0,3852.0,54.6541,12236.0,2861.0,38.478,5144.0,1378.0,16.1761,333.143,97.7421,1
org.eclipse.jdt.internal.compiler.ast.QualifiedAllocationExpression,22,5,2,20,36,2,2,392,414.0,9.0,93,0,0,2.0,9,153.0,117.0,115,16,0,11,2006.0,339.0,17.4435,1814.0,339.0,15.7739,192.0,68.0,1.66957,367.0,110.401,1
org.eclipse.jdt.internal.core.search.matching.VariablePattern,2,4,1,1,1,2,6,61,34.0,2.0,45,0,0,0.0,1,3.0,12.0,20,4,0,6,106.0,37.0,5.3,97.0,32.0,4.85,9.0,27.0,0.45,243.0,94.4892,0
org.eclipse.jdt.internal.core.search.JavaSearchScope,14,3,3,11,91,0,11,5,289.0,14.0,21,9,7,0.0,6,111.0,79.0,90,7,0,9,2269.0,335.0,25.2111,1645.0,335.0,18.2778,624.0,96.0,6.93333,367.0,143.248,1
org.eclipse.jdt.internal.compiler.util.SimpleSet,24,1,21,3,45,0,3,0,103.0,10.0,16,0,1,3.0,9,27.0,36.0,3,0,0,2,16.0,15.0,5.33333,1.0,1.0,0.333333,15.0,15.0,5.0,112.0,38.3036,0
org.eclipse.jdt.internal.core.jdom.DOMMember,10,3,4,6,210,4,5,38,146.0,21.0,118,0,0,0.0,4,61.0,33.0,37,4,0,6,706.0,351.0,19.0811,739.0,351.0,19.973,-33.0,5.0,-0.891892,367.0,39.6908,0
org.eclipse.jdt.internal.core.jdom.DOMMethod,13,4,2,11,780,0,13,50,404.0,40.0,189,0,0,0.0,23,162.0,104.0,43,6,0,7,1703.0,718.0,39.6047,1711.0,718.0,39.7907,-8.0,44.0,-0.186047,367.0,41.9631,0
org.eclipse.jdt.internal.codeassist.select.SelectionOnLocalName,4,5,1,3,6,0,0,397,24.0,4.0,64,0,0,0.0,4,16.0,5.0,16,5,0,6,60.0,13.0,3.75,43.0,9.0,2.6875,17.0,6.0,1.0625,325.143,102.576,0
org.eclipse.jdt.internal.compiler.ast.Javadoc,24,2,8,17,55,3,8,380,708.0,11.0,27,0,5,8.0,5,172.0,269.0,80,11,0,6,1712.0,152.0,21.4,853.0,113.0,10.6625,859.0,105.0,10.7375,239.143,65.9057,1
org.eclipse.jdt.core.dom.TypeBinding,22,2,1,22,1653,0,16,6,952.0,58.0,67,12,1,1.0,57,361.0,271.0,166,72,0,11,4331.0,668.0,26.0904,2972.0,616.0,17.9036,1359.0,119.0,8.18675,333.143,147.972,1
org.eclipse.jdt.core.search.SearchRequestor,2,1,2,0,10,1,0,0,12.0,5.0,8,0,0,0.0,5,5.0,4.0,16,3,0,4,144.0,45.0,9.0,121.0,29.0,7.5625,23.0,22.0,1.4375,236.0,21.5427,0
org.eclipse.jdt.core.dom.ContinueStatement,4,3,1,3,66,0,3,95,59.0,12.0,73,2,0,0.0,3,35.0,16.0,34,12,0,7,314.0,123.0,9.23529,179.0,123.0,5.26471,135.0,60.0,3.97059,333.143,70.7502,0
org.eclipse.jdt.internal.core.builder.AdditionalTypeCollection,1,2,1,0,0,0,1,10,4.0,1.0,13,0,0,1.0,0,1.0,1.0,9,4,0,4,44.0,22.0,4.88889,39.0,22.0,4.33333,5.0,5.0,0.555556,329.0,44.6526,1
org.eclipse.jdt.core.JavaModelException,38,1,33,5,15,0,2,0,52.0,6.0,0,1,0,1.0,6,30.0,12.0,38,6,0,6,385.0,132.0,10.1316,305.0,132.0,8.02632,80.0,23.0,2.10526,367.0,60.177,0
org.eclipse.jdt.internal.core.builder.StringSet,4,1,3,1,15,0,3,0,56.0,6.0,8,0,1,3.0,5,13.0,19.0,12,4,0,5,40.0,11.0,3.33333,14.0,4.0,1.16667,26.0,11.0,2.16667,240.143,20.6786,0
org.eclipse.jdt.core.search.PackageDeclarationMatch,1,2,1,0,0,0,0,2,3.0,1.0,33,0,0,0.0,1,1.0,1.0,17,3,0,4,106.0,23.0,6.23529,24.0,6.0,1.41176,82.0,23.0,4.82353,227.571,9.22237,0
org.eclipse.jdt.internal.core.CreatePackageFragmentOperation,8,2,1,8,6,0,1,18,83.0,4.0,62,0,0,0.0,2,48.0,21.0,51,9,0,7,426.0,143.0,8.35294,394.0,143.0,7.72549,32.0,13.0,0.627451,367.0,88.2921,0
org.eclipse.jdt.internal.core.util.ClassFileReader,12,2,1,11,253,0,23,8,285.0,23.0,40,23,1,0.0,22,66.0,64.0,35,10,0,6,336.0,103.0,9.6,306.0,89.0,8.74286,30.0,22.0,0.857143,322.714,75.7976,0
org.eclipse.jdt.internal.compiler.ast.ArrayReference,9,5,1,8,55,0,2,384,158.0,11.0,77,0,0,2.0,11,70.0,37.0,66,11,0,8,885.0,193.0,13.4091,823.0,193.0,12.4697,62.0,53.0,0.939394,367.0,125.48,0
org.eclipse.jdt.internal.formatter.comment.HTMLEntity2JavaReader,7,2,2,5,6,0,1,0,44.0,4.0,39,1,1,0.0,1,25.0,13.0,6,6,0,1,10.0,3.0,1.66667,6.0,2.0,1.0,4.0,2.0,0.666667,168.857,94.5857,0
org.eclipse.jdt.internal.core.BinaryMethod,32,7,3,31,465,1,4,69,529.0,31.0,240,0,4,0.0,22,241.0,118.0,121,27,0,9,1943.0,305.0,16.0579,1245.0,305.0,10.2893,698.0,150.0,5.76859,367.0,146.939,1
org.eclipse.jdt.internal.core.search.matching.ImportMatchLocatorParser,1,3,1,0,10,0,1,405,28.0,5.0,73,0,0,1.0,0,13.0,10.0,6,2,0,1,98.0,37.0,16.3333,13.0,9.0,2.16667,85.0,37.0,14.1667,142.0,29.0831,0
org.eclipse.jdt.core.dom.MethodRef,8,2,3,6,136,0,7,95,109.0,17.0,68,4,0,0.0,7,60.0,28.0,24,6,0,5,269.0,100.0,11.2083,68.0,9.0,2.83333,201.0,91.0,8.375,229.714,9.76739,0
org.eclipse.jdt.internal.core.util.ReferenceInfoAdapter,0,1,0,0,15,3,0,0,18.0,6.0,8,0,0,0.0,6,6.0,6.0,20,5,0,5,155.0,46.0,7.75,150.0,54.0,7.5,5.0,14.0,0.25,367.0,80.0212,0
org.eclipse.jdt.internal.core.RenameResourceElementsOperation,6,5,2,4,6,0,0,37,28.0,4.0,88,0,0,0.0,1,12.0,9.0,31,4,0,5,148.0,67.0,4.77419,153.0,67.0,4.93548,-5.0,4.0,-0.16129,367.0,52.1911,0
org.eclipse.jdt.core.dom.ASTMatcher,4,1,1,4,15,0,1,0,52.0,6.0,8,1,1,0.0,5,19.0,19.0,66,6,0,9,2006.0,584.0,30.3939,470.0,105.0,7.12121,1536.0,556.0,23.2727,329.143,99.6814,0
org.eclipse.jdt.core.WorkingCopyOwner,10,1,6,5,10,2,0,0,17.0,5.0,8,0,0,0.0,5,13.0,4.0,33,4,0,7,310.0,87.0,9.39394,86.0,19.0,2.60606,224.0,68.0,6.78788,261.571,129.549,0
org.eclipse.jdt.core.compiler.ReconcileContext,5,1,1,5,36,0,2,0,44.0,9.0,8,2,0,0.0,9,26.0,14.0,13,4,0,3,86.0,47.0,6.61538,49.0,13.0,3.76923,37.0,35.0,2.84615,136.571,12.0282,0
org.eclipse.jdt.core.ClasspathContainerInitializer,4,1,3,1,45,1,2,0,69.0,10.0,8,0,0,0.0,10,21.0,13.0,43,10,0,8,485.0,178.0,11.2791,140.0,46.0,3.25581,345.0,132.0,8.02326,320.714,153.406,0
org.eclipse.jdt.internal.core.Annotation,10,4,6,5,55,2,3,52,56.0,11.0,128,0,0,0.0,9,30.0,16.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8571,0,1
org.eclipse.jdt.internal.core.jdom.AbstractDOMBuilder,5,2,2,3,36,2,8,0,82.0,9.0,15,0,0,0.0,6,22.0,22.0,28,5,0,6,414.0,215.0,14.7857,428.0,215.0,15.2857,-14.0,6.0,-0.5,367.0,45.3585,0
org.eclipse.jdt.internal.eval.Evaluator,7,1,3,5,21,2,5,0,104.0,7.0,8,0,0,5.0,0,25.0,7.0,49,6,0,5,416.0,172.0,8.4898,421.0,172.0,8.59184,-5.0,15.0,-0.102041,367.0,57.4475,0
org.eclipse.jdt.internal.formatter.comment.JavaDocRegion,13,3,1,12,91,0,3,58,231.0,14.0,34,3,5,0.0,1,110.0,51.0,14,9,0,3,45.0,11.0,3.21429,25.0,6.0,1.78571,20.0,9.0,1.42857,168.857,52.1873,0
org.eclipse.jdt.core.dom.VariableBinding,16,2,1,16,231,0,8,6,232.0,22.0,30,8,1,0.0,20,90.0,71.0,71,22,0,11,877.0,133.0,12.3521,531.0,133.0,7.47887,346.0,48.0,4.87324,333.143,129.753,0
org.eclipse.jdt.internal.compiler.problem.DefaultProblem,4,2,2,2,190,0,12,563,164.0,20.0,24,11,0,0.0,20,31.0,58.0,64,12,0,7,1384.0,248.0,21.625,1316.0,248.0,20.5625,68.0,44.0,1.0625,367.0,111.665,0
org.eclipse.jdt.core.util.ClassFormatException,0,1,0,0,0,0,9,0,3.0,1.0,22,1,0,0.0,1,1.0,1.0,26,8,0,5,67.0,10.0,2.57692,43.0,9.0,1.65385,24.0,10.0,0.923077,322.714,76.2345,0
org.eclipse.jdt.internal.core.builder.IncrementalImageBuilder,24,2,2,23,210,0,9,19,706.0,21.0,37,0,0,1.0,2,322.0,215.0,124,10,0,9,2029.0,568.0,16.3629,1496.0,568.0,12.0645,533.0,51.0,4.29839,329.0,99.3253,1
org.eclipse.jdt.internal.codeassist.select.SelectionOnNameOfMemberValuePair,2,3,1,1,3,0,0,384,17.0,3.0,31,0,0,0.0,3,8.0,4.0,4,3,0,2,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,183.857,30.9762,0
org.eclipse.jdt.internal.core.SourceRefElement,29,3,19,13,351,7,1,35,171.0,27.0,76,0,0,1.0,21,83.0,50.0,64,6,0,7,714.0,232.0,11.1563,652.0,232.0,10.1875,62.0,39.0,0.96875,367.0,69.3741,0
org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedSuperReference,3,8,1,2,3,0,0,386,16.0,3.0,103,0,0,0.0,3,10.0,5.0,28,4,0,5,190.0,60.0,6.78571,192.0,60.0,6.85714,-2.0,7.0,-0.0714286,367.0,63.3609,0
org.eclipse.jdt.internal.core.NonJavaResource,6,2,1,5,78,0,3,0,77.0,13.0,5,1,0,0.0,12,32.0,24.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7143,0,0
org.eclipse.jdt.internal.core.hierarchy.HierarchyBinaryType,6,3,0,6,231,0,8,5,154.0,22.0,27,8,0,0.0,22,61.0,44.0,49,6,0,9,726.0,219.0,14.8163,729.0,219.0,14.8776,-3.0,23.0,-0.0612245,367.0,72.1556,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnFieldName,4,5,1,3,3,0,2,400,20.0,3.0,65,1,0,1.0,3,13.0,5.0,20,6,0,6,91.0,42.0,4.55,76.0,42.0,3.8,15.0,10.0,0.75,347.857,63.5369,0
org.eclipse.jdt.internal.compiler.impl.FloatConstant,4,2,4,0,66,0,1,152,36.0,12.0,41,0,1,1.0,11,14.0,12.0,37,6,0,6,232.0,64.0,6.27027,239.0,64.0,6.45946,-7.0,11.0,-0.189189,367.0,46.1823,0
org.eclipse.jdt.internal.compiler.codegen.FloatCache,4,1,1,3,15,0,3,0,88.0,6.0,8,3,0,0.0,6,17.0,32.0,30,3,0,5,572.0,138.0,19.0667,570.0,138.0,19.0,2.0,10.0,0.0666667,367.0,77.5457,0
org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter,21,2,5,16,15,0,13,3,209.0,6.0,12,5,5,0.0,1,57.0,51.0,82,11,0,9,1715.0,270.0,20.9146,1266.0,524.0,15.439,449.0,265.0,5.47561,222.857,54.4049,0
org.eclipse.jdt.internal.core.search.matching.ClassFileMatchLocator,29,1,1,29,136,0,2,39,462.0,17.0,8,2,8,0.0,3,215.0,162.0,56,9,0,8,657.0,141.0,11.7321,398.0,53.0,7.10714,259.0,140.0,4.625,250.0,147.079,1
org.eclipse.jdt.internal.core.VerboseElementCache,10,4,1,9,3,0,2,11,27.0,3.0,64,2,0,0.0,2,19.0,7.0,2,0,0,1,8.0,8.0,4.0,3.0,3.0,1.5,5.0,5.0,2.5,123.714,0.142857,0
org.eclipse.jdt.internal.core.BinaryTypeConverter,16,2,1,15,15,0,2,3,216.0,6.0,12,2,3,0.0,3,57.0,52.0,20,6,0,7,250.0,94.0,12.5,124.0,60.0,6.2,126.0,43.0,6.3,192.0,152.038,0
org.eclipse.jdt.internal.compiler.util.CompoundNameVector,4,1,1,3,28,0,4,0,50.0,8.0,8,0,0,4.0,8,17.0,16.0,13,5,0,4,95.0,68.0,7.30769,88.0,68.0,6.76923,7.0,5.0,0.538462,345.429,47.2707,0
org.eclipse.jdt.core.dom.PackageBinding,16,2,1,15,105,0,7,6,155.0,15.0,23,7,1,0.0,13,61.0,43.0,46,14,0,8,470.0,124.0,10.2174,229.0,124.0,4.97826,241.0,93.0,5.23913,333.143,134.24,0
org.eclipse.jdt.internal.formatter.comment.MultiCommentLine,6,2,1,6,66,1,5,55,276.0,12.0,27,2,2,0.0,0,126.0,84.0,5,3,0,1,23.0,15.0,4.6,16.0,9.0,3.2,7.0,6.0,1.4,168.857,84.6584,0
org.eclipse.jdt.internal.core.JavaCorePreferenceInitializer,4,1,0,4,0,0,0,0,73.0,1.0,0,0,0,0.0,1,25.0,3.0,46,18,0,7,127.0,25.0,2.76087,132.0,25.0,2.86957,-5.0,18.0,-0.108696,181.429,33.0315,0
org.eclipse.jdt.internal.compiler.codegen.VerificationTypeInfo,4,1,2,2,45,0,13,0,156.0,10.0,8,2,0,2.0,10,33.0,43.0,8,6,0,2,46.0,29.0,5.75,12.0,7.0,1.5,34.0,22.0,4.25,126.571,67.1366,0
org.eclipse.jdt.internal.compiler.ast.QualifiedThisReference,12,6,1,11,15,1,2,384,76.0,6.0,91,0,0,2.0,6,27.0,17.0,52,5,0,7,690.0,175.0,13.2692,711.0,175.0,13.6731,-21.0,40.0,-0.403846,367.0,68.7714,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocParamNameReference,2,8,1,1,10,0,3,429,17.0,5.0,120,0,0,3.0,5,8.0,6.0,6,0,0,2,17.0,9.0,2.83333,8.0,6.0,1.33333,9.0,9.0,1.5,140.143,2.19328,0
org.eclipse.jdt.core.dom.MethodBinding,14,2,1,14,465,0,14,6,290.0,31.0,39,14,1,0.0,29,85.0,86.0,108,30,0,11,1416.0,164.0,13.1111,970.0,164.0,8.98148,446.0,83.0,4.12963,333.143,159.011,0
org.eclipse.jdt.internal.compiler.ast.ConstructorDeclaration,33,3,6,29,105,0,2,408,437.0,15.0,58,0,1,2.0,14,145.0,118.0,123,13,0,9,2597.0,393.0,21.1138,2389.0,393.0,19.4228,208.0,66.0,1.69106,367.0,130.377,1
org.eclipse.jdt.internal.core.CreateCompilationUnitOperation,14,2,2,12,10,0,2,18,87.0,5.0,62,0,0,0.0,2,58.0,19.0,51,7,0,6,437.0,149.0,8.56863,352.0,149.0,6.90196,85.0,20.0,1.66667,367.0,65.764,0
org.eclipse.jdt.core.CorrectionEngine,7,1,0,7,15,0,13,15,128.0,6.0,8,0,2,0.0,4,31.0,24.0,60,8,0,10,979.0,413.0,16.3167,808.0,413.0,13.4667,171.0,39.0,2.85,333.0,66.5053,1
org.eclipse.jdt.internal.core.search.matching.VariableLocator,4,2,1,3,6,2,1,68,36.0,4.0,33,0,0,0.0,3,13.0,15.0,12,4,0,6,71.0,49.0,5.91667,69.0,54.0,5.75,2.0,7.0,0.166667,243.0,46.3501,1
org.eclipse.jdt.internal.compiler.batch.ClasspathDirectory,8,2,1,7,66,0,4,18,136.0,12.0,18,4,0,0.0,9,63.0,41.0,61,18,0,7,601.0,116.0,9.85246,498.0,116.0,8.16393,103.0,28.0,1.68852,367.0,95.2008,0
org.eclipse.jdt.internal.core.index.MemoryIndex,7,1,1,7,21,0,5,0,99.0,7.0,8,0,0,5.0,0,36.0,35.0,21,4,0,8,290.0,107.0,13.8095,51.0,15.0,2.42857,239.0,107.0,11.381,228.429,14.2847,0
org.eclipse.jdt.internal.compiler.ast.SwitchStatement,21,3,2,19,21,0,16,380,334.0,7.0,38,0,0,13.0,7,99.0,79.0,95,11,0,8,2048.0,311.0,21.5579,1923.0,311.0,20.2421,125.0,28.0,1.31579,367.0,88.3375,1
org.eclipse.jdt.internal.core.search.indexing.InternalSearchDocument,2,1,1,1,6,1,3,0,16.0,4.0,8,1,1,2.0,3,10.0,7.0,14,2,0,6,51.0,12.0,3.64286,26.0,11.0,1.85714,25.0,11.0,1.78571,216.571,75.3782,1
org.eclipse.jdt.core.dom.BindingResolver,26,1,26,0,595,1,0,0,105.0,35.0,8,0,0,0.0,2,35.0,35.0,63,23,0,10,2035.0,467.0,32.3016,1133.0,467.0,17.9841,902.0,139.0,14.3175,333.143,107.323,0
org.eclipse.jdt.internal.compiler.codegen.StackMapFrame,4,1,1,3,105,0,16,0,325.0,15.0,8,2,3,6.0,12,52.0,89.0,12,10,0,2,139.0,38.0,11.5833,130.0,77.0,10.8333,9.0,16.0,0.75,126.571,41.1747,0
org.eclipse.jdt.internal.core.AnnotationInfo,1,3,1,0,0,0,3,4,0.0,1.0,19,0,0,3.0,1,1.0,0.0,2,1,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,33.8571,30.8571,0
org.eclipse.jdt.internal.compiler.classfmt.ClassFormatException,1,1,1,0,10,0,34,0,29.0,5.0,22,5,0,0.0,5,11.0,7.0,25,4,0,5,421.0,100.0,16.84,300.0,69.0,12.0,121.0,60.0,4.84,367.0,106.91,0
org.eclipse.jdt.internal.core.builder.ClasspathDirectory,9,2,3,6,78,1,5,0,101.0,13.0,18,0,0,5.0,9,42.0,32.0,40,4,0,8,373.0,105.0,9.325,329.0,105.0,8.225,44.0,14.0,1.1,329.0,68.1264,0
org.eclipse.jdt.internal.compiler.classfmt.MethodInfoWithParameterAnnotations,4,4,1,3,10,0,1,14,35.0,5.0,60,1,0,0.0,1,14.0,17.0,2,1,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,127.0,69.2857,0
org.eclipse.jdt.internal.core.builder.ClasspathMultiDirectory,5,3,2,3,6,0,4,5,33.0,4.0,31,0,0,4.0,2,11.0,16.0,28,4,0,7,178.0,58.0,6.35714,175.0,58.0,6.25,3.0,8.0,0.107143,329.0,38.0385,0
org.eclipse.jdt.internal.compiler.lookup.TypeBinding,128,2,126,11,1596,3,12,28,773.0,57.0,16,0,2,2.0,54,197.0,273.0,144,9,0,10,3312.0,537.0,23.0,1949.0,361.0,13.5347,1363.0,176.0,9.46528,367.0,227.626,1
org.eclipse.jdt.internal.compiler.flow.LabelFlowContext,4,3,1,3,6,0,1,143,23.0,4.0,40,0,0,1.0,3,10.0,7.0,34,4,0,5,233.0,54.0,6.85294,240.0,54.0,7.05882,-7.0,6.0,-0.205882,367.0,77.8087,0
org.eclipse.jdt.internal.compiler.ast.AssertStatement,18,3,1,17,21,0,4,380,163.0,7.0,38,1,0,3.0,7,63.0,32.0,69,10,0,7,823.0,171.0,11.9275,442.0,171.0,6.4058,381.0,145.0,5.52174,359.857,56.821,1
org.eclipse.jdt.internal.core.search.matching.TypeReferencePattern,2,5,0,2,36,1,9,61,54.0,9.0,49,3,0,1.0,5,20.0,16.0,100,5,0,7,4966.0,645.0,49.66,5428.0,645.0,54.28,-462.0,55.0,-4.62,367.0,46.5549,1
org.eclipse.jdt.core.search.TypeNameMatchRequestor,2,1,2,0,0,0,0,0,0.0,1.0,8,0,0,0.0,1,1.0,0.0,3,0,0,2,6.0,5.0,2.0,8.0,7.0,2.66667,-2.0,0.0,-0.666667,89.0,22.9524,0
org.eclipse.jdt.internal.codeassist.select.SelectionOnPackageReference,2,3,1,1,1,0,0,387,11.0,2.0,32,0,0,0.0,2,7.0,4.0,28,4,0,5,136.0,50.0,4.85714,134.0,50.0,4.78571,2.0,6.0,0.0714286,367.0,53.2805,0
org.eclipse.jdt.core.BindingKey,7,1,2,5,78,0,1,0,82.0,13.0,8,1,0,0.0,13,46.0,18.0,26,5,0,4,332.0,39.0,12.7692,131.0,39.0,5.03846,201.0,39.0,7.73077,175.714,23.7431,0
org.eclipse.jdt.internal.compiler.ast.JavadocReturnStatement,6,4,2,4,6,0,0,384,29.0,4.0,48,0,0,0.0,4,16.0,10.0,25,5,0,7,64.0,13.0,2.56,53.0,8.0,2.12,11.0,13.0,0.44,239.143,70.4911,0
org.eclipse.jdt.internal.eval.CodeSnippetAllocationExpression,13,5,1,12,10,0,2,421,184.0,5.0,93,0,0,2.0,5,73.0,49.0,56,7,0,8,647.0,174.0,11.5536,567.0,174.0,10.125,80.0,30.0,1.42857,367.0,86.2279,1
org.eclipse.jdt.internal.compiler.env.AccessRule,7,1,5,2,15,1,3,0,39.0,6.0,8,0,0,2.0,6,19.0,12.0,6,2,0,3,42.0,22.0,7.0,25.0,9.0,4.16667,17.0,17.0,2.83333,169.143,25.6633,0
org.eclipse.jdt.internal.core.jdom.DOMBuilder,9,3,2,8,406,0,4,8,368.0,29.0,41,0,0,1.0,23,114.0,85.0,46,8,0,6,1599.0,712.0,34.7609,1693.0,825.0,36.8043,-94.0,80.0,-2.04348,367.0,40.0115,0
org.eclipse.jdt.internal.core.search.matching.TypeParameterPattern,13,4,1,12,3,0,7,61,61.0,3.0,45,0,0,0.0,2,32.0,13.0,11,2,0,3,44.0,16.0,4.0,35.0,11.0,3.18182,9.0,5.0,0.818182,177.143,23.7045,0
org.eclipse.jdt.internal.core.util.InnerClassesAttributeEntry,4,2,1,3,28,0,7,0,49.0,8.0,26,7,0,0.0,8,21.0,14.0,11,4,0,4,42.0,9.0,3.81818,42.0,9.0,3.81818,0.0,0.0,0.0,322.714,36.2279,0
org.eclipse.jdt.core.dom.ASTSyntaxErrorPropagator,3,2,1,2,3,0,1,0,62.0,3.0,13,1,1,0.0,1,14.0,8.0,23,7,0,8,214.0,99.0,9.30435,133.0,99.0,5.78261,81.0,21.0,3.52174,332.0,76.0494,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnFieldType,2,5,1,1,1,0,1,400,14.0,2.0,65,0,0,1.0,2,4.0,3.0,21,5,0,5,120.0,58.0,5.71429,122.0,58.0,5.80952,-2.0,6.0,-0.0952381,367.0,63.0702,0
org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall,5,4,1,4,3,0,0,393,34.0,3.0,61,0,0,0.0,3,16.0,11.0,30,4,0,5,243.0,71.0,8.1,236.0,71.0,7.86667,7.0,6.0,0.233333,367.0,47.4062,0
org.eclipse.jdt.internal.core.util.HandleFactory,23,1,5,18,10,0,4,0,200.0,5.0,8,4,3,0.0,2,85.0,50.0,60,4,0,8,890.0,212.0,14.8333,769.0,281.0,12.8167,121.0,131.0,2.01667,249.143,32.1392,0
org.eclipse.jdt.internal.core.dom.rewrite.TrackedNodePosition,2,1,1,1,3,0,2,0,24.0,3.0,10,2,0,0.0,3,11.0,7.0,9,4,0,6,49.0,11.0,5.44444,31.0,10.0,3.44444,18.0,9.0,2.0,220.143,38.5423,0
org.eclipse.jdt.internal.compiler.util.SimpleSetOfCharArray,7,1,3,4,45,0,3,0,103.0,10.0,16,0,1,3.0,9,27.0,36.0,6,0,0,3,302.0,143.0,50.3333,287.0,143.0,47.8333,15.0,143.0,2.5,84.5714,23.6272,0
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteAnalyzer,34,2,4,32,2080,0,12,0,907.0,65.0,13,9,37,2.0,6,547.0,218.0,68,11,0,9,2381.0,402.0,35.0147,1288.0,141.0,18.9412,1093.0,361.0,16.0735,220.143,35.9899,1
org.eclipse.jdt.internal.compiler.ast.ReturnStatement,17,3,2,15,55,2,4,380,217.0,11.0,38,0,1,4.0,10,81.0,74.0,84,9,0,7,1444.0,249.0,17.1905,1425.0,249.0,16.9643,19.0,15.0,0.22619,367.0,110.897,1
org.eclipse.jdt.core.search.MethodDeclarationMatch,2,2,2,0,0,0,0,2,3.0,1.0,33,0,0,0.0,1,1.0,1.0,17,3,0,4,106.0,23.0,6.23529,24.0,6.0,1.41176,82.0,23.0,4.82353,227.571,9.22237,0
org.eclipse.jdt.internal.core.util.LocalVariableAttribute,3,3,1,2,3,0,3,1,21.0,3.0,31,3,0,0.0,3,5.0,5.0,15,4,0,5,55.0,10.0,3.66667,68.0,18.0,4.53333,-13.0,4.0,-0.866667,322.714,65.2597,0
org.eclipse.jdt.internal.core.builder.NameEnvironment,19,1,3,16,36,0,6,12,271.0,9.0,11,0,4,6.0,4,116.0,79.0,69,6,0,8,922.0,282.0,13.3623,747.0,282.0,10.8261,175.0,38.0,2.53623,329.0,47.0913,0
org.eclipse.jdt.core.dom.ParameterizedType,10,3,6,4,91,0,6,95,88.0,14.0,76,3,0,1.0,4,47.0,22.0,39,7,0,6,734.0,162.0,18.8205,232.0,58.0,5.94872,502.0,162.0,12.8718,239.571,14.6339,0
org.eclipse.jdt.internal.formatter.comment.Java2HTMLEntityReader,5,2,2,3,1,0,3,0,50.0,2.0,39,3,0,0.0,1,18.0,12.0,9,9,0,1,141.0,54.0,15.6667,37.0,18.0,4.11111,104.0,50.0,11.5556,168.857,122.691,0
org.eclipse.jdt.internal.core.BufferFactoryWrapper,6,2,3,3,15,0,1,0,23.0,6.0,13,0,1,1.0,5,11.0,10.0,16,3,0,6,51.0,11.0,3.1875,46.0,9.0,2.875,5.0,10.0,0.3125,261.571,25.8964,0
org.eclipse.jdt.internal.core.NameLookup,29,1,6,25,171,0,13,12,691.0,19.0,8,1,5,3.0,7,244.0,181.0,144,10,0,9,3524.0,763.0,24.4722,2994.0,763.0,20.7917,530.0,86.0,3.68056,367.0,134.697,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocTag,8,8,3,5,21,0,3,507,115.0,7.0,120,1,0,1.0,7,24.0,34.0,6,3,0,2,58.0,22.0,9.66667,21.0,14.0,3.5,37.0,17.0,6.16667,140.143,27.7192,1
